source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes
data/raw/hecat/AOD.pdf	29	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	5	3-5	3	AOD4.5.3	Demonstrate effective verbal and nonverbal communication to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	29	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	5	3-5	4	AOD4.5.4	Explain how to be empathetic and compassionate towards a family member who is trying to quit alcohol- or other drug-use.	
data/raw/hecat/AOD.pdf	29	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	5	3-5	5	AOD4.5.5	Demonstrate how to effectively ask for help to avoid exposure to others who use alcohol or drugs.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	1	AOD4.8.1	Demonstrate the use of effective verbal and nonverbal communication to avoid taking someone else’s prescription medication.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	2	AOD4.8.2	Demonstrate the use of effective verbal and nonverbal communication to avoid alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	3	AOD4.8.3	Demonstrate the use of effective verbal and nonverbal communication to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	4	AOD4.8.4	Demonstrate effective peer resistance skills to avoid or reduce alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	5	AOD4.8.5	Demonstrate effective negotiation skills to avoid or reduce exposure to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	6	AOD4.8.6	Demonstrate how to effectively ask for assistance to quit using alcohol or other drugs.	
data/raw/hecat/AOD.pdf	31	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	8	6-8	7	AOD4.8.7	Demonstrate how to effectively communicate empathy and support to a family member or friend who is trying to quit alcohol- or other drug-use.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	1	AOD4.12.1	Demonstrate effective communication skills to avoid taking someone else’s prescription medication.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	2	AOD4.12.2	Demonstrate effective communication skills to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	3	AOD4.12.3	Demonstrate effective communication skills to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	4	AOD4.12.4	Demonstrate effective peer resistance, negotiation, and collaboration skills to avoid alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	5	AOD4.12.5	Demonstrate how to effectively ask for assistance to quit using alcohol or other drugs.	
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	6	AOD4.12.6	Demonstrate how to offer assistance to help others quit alcohol- or other drug-use.	
data/raw/hecat/AOD.pdf	35	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	2	Pre-K-2	1	AOD5.2.1	Identify how family, peers, or media influence a decision to not use over-the-counter and prescription medications in unsafe ways.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	1	AOD5.5.1	Identify situations which need a decision related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	2	AOD5.5.2	Decide when help is needed and when it is not needed to make a decision to not use alcohol or other drugs.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	3	AOD5.5.3	Explain how family, culture, peers, technology, or media influence a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	4	AOD5.5.4	Identify options and their potential outcomes when making a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	5	AOD5.5.5	Choose a healthy option when making a decision about alcohol and other drug prevention.	
data/raw/hecat/AOD.pdf	37	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	5	3-5	6	AOD5.5.6	Describe the final outcome of a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	1	AOD5.8.1	Identify circumstances that help or hinder making a decision to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	2	AOD5.8.2	Determine when situations related to alcohol- and other drug-use require a decision (e.g., when a peer offers an alcoholic drink, deciding about getting into a motor vehicle with a driver who has been using alcohol and other drugs).	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	3	AOD5.8.3	Distinguish when decisions related to alcohol- and other drug-use should be made individually or with the help of others.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	4	AOD5.8.4	Explain how family, culture, technology, media, peers, and personal beliefs affect a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	5	AOD5.8.5	Distinguish between healthy and unhealthy alternatives of a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	6	AOD5.8.6	Predict the potential outcomes of healthy and unhealthy alternatives to a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	7	AOD5.8.7	Choose a healthy alternative when making a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	39	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	8	6-8	8	AOD5.8.8	Analyze the effectiveness of a final outcome of a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	1	AOD5.12.1	Examine barriers to making a decision to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	2	AOD5.12.2	Determine the value of applying thoughtful decision making related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	3	AOD5.12.3	Justify when an individual or collaborative decision related to alcohol- and other drug-use is appropriate.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	4	AOD5.12.4	Analyze how family, culture, technology, media, peers, and personal beliefs affect a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	5	AOD5.12.5	Generate alternatives when making a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	6	AOD5.12.6	Predict the potential short-term and long-term consequences of alternatives when making a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	7	AOD5.12.7	Choose a healthy alternative when making a decision related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	8	AOD5.12.8	Choose a healthy alternative when making a decision related to riding in a motor vehicle with a driver who has been using alcohol or other drugs.	
data/raw/hecat/AOD.pdf	41	Alcohol and Other Drug-Use Prevention	AOD	5	Decision-Making	skill	12	9-12	9	AOD5.12.9	Evaluate the effectiveness of decisions related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	45	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	5	3-5	1	AOD6.5.1	Set a realistic goal to be alcohol- and drug-free.	
data/raw/hecat/AOD.pdf	45	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	5	3-5	2	AOD6.5.2	Track progress toward achieving a personal goal to be alcohol- and drug-free.	
data/raw/hecat/AOD.pdf	45	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	5	3-5	3	AOD6.5.3	Identify resources that can help achieve a personal goal to be alcohol- and drug-free.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	1	AOD6.8.1	Assess personal practices related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	2	AOD6.8.2	Set a realistic personal goal to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	3	AOD6.8.3	Assess the barriers to achieving a personal goal to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	4	AOD6.8.4	Apply strategies to overcome barriers to achieving a personal goal to be alcohol- and other drug- free.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	5	AOD6.8.5	Use strategies and skills to achieve a personal goal to be alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	6	AOD6.8.6	Set a realistic personal goal to be alcohol- and drug-free or to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	7	AOD6.8.7	Assess the barriers to achieving a personal goal to be alcohol- and drug-free or to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	8	AOD6.8.8	Apply strategies to overcome barriers to achieving a personal goal to be alcohol- and drug-free or to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	47	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	8	6-8	9	AOD6.8.9	Use strategies and skills to achieve a personal goal to be alcohol- and drug-free or to avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	1	AOD6.12.1	Assess personal practices and behaviors related to alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	2	AOD6.12.2	Set a realistic goal to remain alcohol- and other drug-free, to quit using alcohol or other drugs, or to not ride in or on a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	3	AOD6.12.3	Assess the barriers to achieving a personal goal related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	4	AOD6.12.4	Develop a plan to attain a personal goal related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	5	AOD6.12.5	Implement strategies, including self-monitoring, to achieve a personal goal related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	6	AOD6.12.6	Use strategies to overcome barriers to achieving a personal goal related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	49	Alcohol and Other Drug-Use Prevention	AOD	6	Goal Setting	skill	12	9-12	7	AOD6.12.7	Formulate an effective long-term plan to achieve a personal goal related to alcohol- and other drug-use prevention.	
data/raw/hecat/AOD.pdf	53	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	5	3-5	1	AOD7.5.1	Describe practices and behaviors to prevent alcohol use, avoid taking others’ prescription medications, or avoid riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	53	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	5	3-5	2	AOD7.5.2	Demonstrate healthy alcohol- and other drug-use prevention practices and behaviors.	
data/raw/hecat/AOD.pdf	53	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	5	3-5	3	AOD7.5.3	Commit to practicing healthy alcohol- and other drug-use prevention behaviors.	
data/raw/hecat/AOD.pdf	55	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	8	6-8	1	AOD7.8.1	Explain the importance of being responsible for being alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	55	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	8	6-8	2	AOD7.8.2	Analyze personal practices and behaviors that reduce or prevent alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	55	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	8	6-8	3	AOD7.8.3	Demonstrate alcohol- and other drug-use prevention practices and behaviors to improve the health of oneself and others.	
data/raw/hecat/AOD.pdf	55	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	8	6-8	4	AOD7.8.4	Commit to practicing healthy alcohol- and other drug-use prevention behaviors.	
data/raw/hecat/AOD.pdf	55	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	8	6-8	5	AOD7.8.5	Commit to avoiding riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	1	AOD7.12.1	Analyze the role of individual responsibility for being alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	2	AOD7.12.2	Evaluate personal practices and behaviors that reduce or prevent alcohol- and other drug-use.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	3	AOD7.12.3	Demonstrate alcohol-use prevention behaviors and practices to improve the health of oneself and others.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	4	AOD7.12.4	Commit to being alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	5	AOD7.12.5	Commit to avoiding riding in a motor vehicle with a driver who is under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	57	Alcohol and Other Drug-Use Prevention	AOD	7	Self-Management	skill	12	9-12	6	AOD7.12.6	Commit to not driving a motor vehicle while under the influence of alcohol or other drugs.	
data/raw/hecat/AOD.pdf	59	Alcohol and Other Drug-Use Prevention	AOD	8	Advocacy	skill	2	Pre-K-2	1	AOD8.2.1	Make requests to others (e.g., family members) to avoid harmful household products, medications, or drugs.	
data/raw/hecat/AOD.pdf	61	Alcohol and Other Drug-Use Prevention	AOD	8	Advocacy	skill	5	3-5	1	AOD8.5.1	Give factual information about the benefits of being alcohol- and other drug-free.	
data/raw/hecat/AOD.pdf	61	Alcohol and Other Drug-Use Prevention	AOD	8	Advocacy	skill	5	3-5	2	AOD8.5.2	State personal beliefs about the dangers related to alcohol- and other drug-use.	
